review,guest_satisfaction_overall,accuracy_rating,cleanliness_rating,location_rating,value_rating,new_price,log_price
6,96,9,10,10,9,194.1666717529297,0.8644716739654541
7,97,9,10,10,9,197.5,0.8906823396682739
7,97,9,10,10,9,196.3333282470703,0.8815592527389526
8,97,9,10,10,9,196.3333282470703,0.8815592527389526
8,97,9,10,10,9,203,0.9329782724380492
8,97,9,10,10,9,201.8333282470703,0.9241026043891908
8,97,9,10,10,9,200.6666717529297,0.9151763319969176
7,97,10,10,9,10,136.6666717529297,0.32372239232063293
9,97,10,10,8,10,139.1666717529297,0.35163578391075134
13,97,10,10,8,10,133.8333282470703,0.2914629578590393
14,97,10,10,8,10,131.5,0.26438000798225403
16,96,10,10,8,10,131.5,0.26438000798225403
17,96,10,10,8,10,132.6666717529297,0.27798131108283997
20,97,10,10,8,10,130.1666717529297,0.2486875206232071
21,96,10,10,8,10,128,0.2228403240442276
21,96,10,10,8,10,126.66666412353516,0.20671610534191132
21,96,10,10,8,10,125.33333587646484,0.19042155146598816
21,96,10,10,8,10,122.83333587646484,0.15939565002918243
21,96,10,10,8,10,121.66666412353516,0.1447010338306427
21,96,10,10,8,10,113.16666412353516,0.03318036720156669
21,96,10,10,8,10,115.66666412353516,0.06682681292295456
21,96,10,10,8,10,114.5,0.05121657624840736
21,96,10,10,8,10,114.5,0.05121657624840736
1,97,10,8,10,10,121,0.13624022901058197
1,97,10,8,10,10,119,0.1105751246213913
1,100,10,8,10,10,118,0.09758103638887404
2,100,10,8,10,10,118,0.09758103638887404
4,95,10,8,10,10,118,0.09758103638887404
6,93,10,8,10,10,102,-0.12679223716259003
8,95,10,9,10,10,101,-0.141963392496109
8,95,10,9,10,10,101,-0.141963392496109
8,95,10,9,10,10,120,0.1234612762928009
8,95,10,9,10,10,119.83333587646484,0.1213209256529808
8,95,10,9,10,10,114.5,0.05121657624840736
9,96,10,9,10,10,124.66666412353516,0.18220892548561096
9,96,10,9,10,10,124.66666412353516,0.18220892548561096
9,96,10,9,10,10,124.66666412353516,0.18220892548561096
9,96,10,9,10,10,128.1666717529297,0.2248440980911255
9,96,10,9,10,10,127,0.21076332032680511
9,96,10,9,10,10,127,0.21076332032680511
3,88,9,9,9,9,247.8333282470703,1.2402539253234863
3,88,9,9,9,9,253.1666717529297,1.2730398178100586
3,88,9,9,9,9,228.6666717529297,1.116310477256775
3,88,9,9,9,9,227.5,1.1084340810775757
3,88,9,9,9,9,211.5,0.9961410164833068
3,88,9,9,9,9,214.6666717529297,1.0190247297286987
3,88,9,9,9,9,214.6666717529297,1.0190247297286987
3,88,9,9,9,9,222.1666717529297,1.0719057321548462
3,88,9,9,9,9,219,1.049799561500549
3,88,9,9,9,9,219,1.049799561500549
12,96,10,10,10,10,138.3333282470703,0.3423871099948883
1,100,10,10,10,10,93,-0.26903262734413147
1,100,10,10,10,10,95,-0.23626874387264252
1,100,10,10,10,10,93,-0.26903262734413147
1,100,10,10,10,10,92,-0.2856796085834503
1,100,10,10,10,10,92,-0.2856796085834503
3,100,10,9,9,9,93,-0.26903262734413147
3,100,10,9,9,9,91,-0.30250871181488037
3,100,10,9,9,9,90,-0.31952357292175293
3,100,10,9,9,9,89,-0.33672860264778137
3,100,10,9,9,9,87,-0.3717268109321594
3,100,10,9,9,9,86,-0.3895288109779358
3,100,10,9,9,9,85,-0.4075385928153992
3,100,10,9,9,9,81,-0.4817621111869812
3,100,10,9,9,9,80,-0.500890851020813
3,100,10,9,9,9,80,-0.500890851020813
3,100,10,9,9,9,83,-0.44420355558395386
3,100,10,9,9,9,82,-0.4628682732582092
3,100,10,9,9,9,82,-0.4628682732582092
22,100,10,10,10,10,61,-0.9184235334396362
26,91,9,8,10,9,149.1666717529297,0.458488792181015
27,91,9,8,10,9,152.3333282470703,0.49083560705184937
27,91,9,8,10,9,148,0.4463978409767151
28,90,9,8,10,9,148,0.4463978409767151
28,90,9,8,10,9,149.1666717529297,0.458488792181015
30,90,9,8,10,9,187.8333282470703,0.8134080171585083
30,90,9,8,10,9,98.83333587646484,-0.17535579204559326
30,90,9,8,10,9,113.66666412353516,0.03996854275465011
30,90,9,8,10,9,111.5,0.01033332664519548
30,90,9,8,10,9,110.5,-0.00353893032297492
30,90,9,8,10,9,103,-0.1117694079875946
30,90,9,8,10,9,105.16666412353516,-0.0797140896320343
30,90,9,8,10,9,104.16666412353516,-0.09442559629678726
30,90,9,8,10,9,104.16666412353516,-0.09442559629678726
30,90,9,8,10,9,108.33333587646484,-0.03403175622224808
30,90,9,8,10,9,107.33333587646484,-0.04831225797533989
21,95,9,10,9,9,119,0.1105751246213913
21,95,9,10,9,9,121,0.13624022901058197
23,95,9,10,9,9,119,0.1105751246213913
24,94,9,10,10,9,118,0.09758103638887404
24,94,9,10,10,9,118,0.09758103638887404
24,94,9,10,10,9,118,0.09758103638887404
26,95,9,10,10,9,116,0.07125803828239441
26,95,9,10,10,9,115,0.05792618915438652
27,95,9,10,10,9,113,0.03091078996658325
27,95,9,10,10,9,114,0.04447759687900543
29,95,9,10,9,9,111,0.0034129845444113
29,95,9,10,9,9,109,-0.02458484657108783
29,95,9,10,9,9,109,-0.02458484657108783
30,95,9,10,9,9,101,-0.141963392496109
31,95,9,10,9,9,103,-0.1117694079875946
31,95,9,10,9,9,103,-0.1117694079875946
31,95,9,10,9,9,102,-0.12679223716259003
32,95,9,10,9,9,106,-0.06755998730659485
33,95,9,10,9,9,105,-0.0821562185883522
35,95,9,10,9,9,105,-0.0821562185883522
106,94,10,10,9,10,91.66666412353516,-0.2912687659263611
4,100,9,10,9,10,88.66666412353516,-0.34250718355178833
21,98,10,10,10,10,124.83333587646484,0.18426629900932312
22,98,10,10,10,10,127.16666412353516,0.21278251707553864
23,98,10,10,10,10,124.83333587646484,0.18426629900932312
24,96,10,10,10,10,123.83333587646484,0.17188164591789246
26,97,10,10,10,10,123.83333587646484,0.17188164591789246
26,97,10,10,10,10,124.83333587646484,0.18426629900932312
27,97,10,10,10,10,122.66666412353516,0.15730524063110352
28,97,10,10,10,10,120.5,0.12986396253108978
28,97,10,10,10,10,120.5,0.12986396253108978
28,97,10,10,10,10,117.16666412353516,0.08666782081127167
29,97,10,10,10,10,115,0.05792618915438652
29,97,10,10,10,10,113.83333587646484,0.04222490638494491
29,97,10,10,10,10,106.16666412353516,-0.06514135748147964
30,97,10,10,10,10,108.33333587646484,-0.03403175622224808
32,97,10,10,9,10,108.33333587646484,-0.03403175622224808
32,97,10,10,9,10,108.16666412353516,-0.03640266135334968
32,97,10,10,9,10,111.66666412353516,0.01263300981372594
32,97,10,10,9,10,110.5,-0.00353893032297492
33,97,10,10,9,10,110.5,-0.00353893032297492
53,97,10,10,10,10,129.6666717529297,0.24276062846183777
5,100,10,10,10,10,104,-0.09689122438430786
6,100,10,10,10,9,104,-0.09689122438430786
7,100,10,10,10,9,104,-0.09689122438430786
9,100,10,10,10,9,102,-0.12679223716259003
9,100,10,10,10,9,108.5,-0.03166525438427925
9,100,10,10,10,9,108.33333587646484,-0.03403175622224808
9,100,10,10,10,9,111.5,0.01033332664519548
11,96,9,10,9,9,110.5,-0.00353893032297492
17,98,10,10,10,9,110.5,-0.00353893032297492
34,94,9,9,10,9,69.33333587646484,-0.7212433815002441
34,94,9,9,10,9,70.5,-0.6955481767654419
34,94,9,9,10,9,80.66666412353516,-0.4881119132041931
36,92,9,9,10,9,80.66666412353516,-0.4881119132041931
38,93,9,9,10,9,96.5,-0.2121455669403076
119,94,10,9,10,9,66.66666412353516,-0.7816371917724609
39,97,10,10,10,9,162.8333282470703,0.5934754610061646
41,97,10,10,10,9,166.1666717529297,0.6246790885925293
42,97,10,10,10,9,163.8333282470703,0.6029033064842224
42,97,10,10,10,9,161.6666717529297,0.5824029445648193
42,95,10,10,10,9,161.6666717529297,0.5824029445648193
43,94,10,10,10,9,162.8333282470703,0.5934754610061646
46,93,10,9,10,9,159.5,0.5616264939308167
46,93,10,9,10,9,157.3333282470703,0.5405659079551697
47,93,10,9,10,9,155.1666717529297,0.519213080406189
47,93,10,9,10,9,157.3333282470703,0.5405659079551697
47,93,10,9,10,9,152.8333282470703,0.49588140845298767
47,93,10,9,10,9,149.5,0.46192583441734314
47,93,10,9,10,9,138.5,0.3442418575286865
48,93,10,9,10,9,161.1666717529297,0.5776332020759583
48,93,10,9,10,9,160,0.5664461255073547
49,93,10,9,10,9,165.6666717529297,0.6200385689735413
99,95,10,9,10,9,189.1666717529297,0.8242999315261841
67,93,9,9,10,9,81.33333587646484,-0.4754387140274048
67,93,9,9,10,9,82.5,-0.45350727438926697
68,93,9,9,10,9,81.33333587646484,-0.4754387140274048
69,92,9,9,10,9,81.33333587646484,-0.4754387140274048
70,92,9,9,10,9,80.33333587646484,-0.4944881796836853
71,92,9,9,10,9,81.33333587646484,-0.4754387140274048
72,92,9,9,10,9,79.16666412353516,-0.5170150995254517
73,91,9,9,10,9,78.16666412353516,-0.5365895628929138
74,91,9,9,10,9,78,-0.5398761034011841
75,91,9,9,10,9,78.16666412353516,-0.5365895628929138
75,91,9,9,10,9,76,-0.579874575138092
76,91,9,9,10,9,69.33333587646484,-0.7212433815002441
76,91,9,9,10,9,45.5,-1.3698457479476929
77,92,9,9,10,9,67.5,-0.7625084519386292
77,92,9,9,10,9,75.5,-0.5900388360023499
77,92,9,9,10,9,77.66666412353516,-0.5464711785316467
77,92,9,9,10,9,76.66666412353516,-0.5664259791374207
77,92,9,9,10,9,76.5,-0.5697770714759827
111,89,9,9,10,9,69.33333587646484,-0.7212433815002441
46,98,10,10,9,10,47,-1.319900631904602
46,98,10,10,9,10,48,-1.2874815464019775
46,98,10,10,9,10,48,-1.2874815464019775
46,98,10,10,9,10,47,-1.319900631904602
47,98,10,10,9,10,47,-1.319900631904602
47,98,10,10,9,10,46,-1.3530166149139404
47,98,10,10,9,10,46,-1.3530166149139404
47,98,10,10,9,10,45,-1.3868606090545654
48,98,10,10,9,10,46,-1.3530166149139404
48,98,10,10,9,10,44,-1.421465277671814
48,98,10,10,9,10,43,-1.4568654298782349
49,98,10,10,9,10,40,-1.5682278871536257
49,98,10,10,9,10,41,-1.530205249786377
51,98,10,10,9,10,41,-1.530205249786377
53,98,10,10,9,10,42,-1.4930986166000366
54,98,10,10,9,10,42,-1.4930986166000366
55,98,10,10,9,10,42,-1.4930986166000366
62,90,9,8,9,9,42,-1.4930986166000366
63,90,9,8,9,9,56.16666793823242,-1.0455375909805298
65,90,9,8,9,9,55.16666793823242,-1.0732005834579468
66,90,9,8,9,9,55.16666793823242,-1.0732005834579468
67,92,9,8,9,9,55.16666793823242,-1.0732005834579468
67,92,9,8,9,9,55.16666793823242,-1.0732005834579468
67,92,9,8,9,9,53,-1.1348973512649536
67,92,9,8,9,9,42.5,-1.474875569343567
67,92,9,8,9,9,42.5,-1.474875569343567
68,92,9,8,9,9,41.5,-1.511540174484253
69,92,9,8,9,9,40.5,-1.549099087715149
69,92,9,8,9,9,40.5,-1.549099087715149
70,92,9,8,9,9,37.33333206176758,-1.6744660139083862
74,92,9,8,9,9,41.33333206176758,-1.5177369117736816
74,92,9,8,9,9,40.33333206176758,-1.5554492473602295
74,92,9,8,9,9,40.33333206176758,-1.5554492473602295
75,92,9,8,9,9,42.33333206176758,-1.4809261560440063
75,92,9,8,9,9,50.33333206176758,-1.2143906354904177
82,92,9,8,9,9,50.33333206176758,-1.2143906354904177
59,99,10,10,10,10,76,-0.579874575138092
63,99,10,10,10,10,77,-0.559745728969574
67,99,10,10,10,10,83,-0.44420355558395386
68,99,10,10,10,10,82,-0.4628682732582092
71,99,10,10,10,10,82,-0.4628682732582092
75,99,10,10,10,10,82,-0.4628682732582092
82,99,10,10,10,10,81,-0.4817621111869812
86,99,10,10,10,10,80,-0.500890851020813
90,99,10,10,10,10,79,-0.5202605128288269
92,99,10,10,10,10,71,-0.6846657991409302
95,99,10,10,10,10,69,-0.7286644577980042
100,99,10,10,10,10,66,-0.7971130609512329
100,99,10,10,10,10,65,-0.820622444152832
101,99,10,10,10,10,64,-0.8444966673851013
103,99,10,10,10,10,65,-0.820622444152832
106,99,10,10,10,10,65,-0.820622444152832
107,99,10,10,10,10,65,-0.820622444152832
111,99,10,10,10,10,69,-0.7286644577980042
113,99,10,10,10,10,69,-0.7286644577980042
118,99,10,10,10,10,69,-0.7286644577980042
255,100,10,10,10,10,57,-1.0228594541549685
4,100,10,10,10,10,400,1.9773889780044556
4,100,10,10,10,10,400,1.9773889780044556
5,97,9,10,10,10,400,1.9773889780044556
5,97,9,10,10,10,400,1.9773889780044556
5,97,9,10,10,10,400,1.9773889780044556
5,97,9,10,10,10,400,1.9773889780044556
4,60,8,5,10,6,128.3333282470703,0.22684495151042935
38,92,9,9,10,9,92.33333587646484,-0.28011029958724976
38,92,9,9,10,9,94.5,-0.24439473450183868
38,92,9,9,10,9,92.33333587646484,-0.28011029958724976
38,92,9,9,10,9,92.33333587646484,-0.28011029958724976
39,90,9,9,10,9,91.33333587646484,-0.296878457069397
39,90,9,9,10,9,92.33333587646484,-0.28011029958724976
39,90,9,9,10,9,90.33333587646484,-0.3138309121131897
40,90,9,9,10,9,89.33333587646484,-0.3309720754623413
40,90,9,9,10,9,88.33333587646484,-0.3483063280582428
40,90,9,9,10,9,89.33333587646484,-0.3309720754623413
40,90,9,9,10,9,87.16666412353516,-0.3687795400619507
40,90,9,9,10,9,85.16666412353516,-0.40452226996421814
40,90,9,9,10,9,84.16666412353516,-0.42270973324775696
41,91,9,9,10,9,79,-0.5202605128288269
41,91,9,9,10,9,80,-0.500890851020813
41,91,9,9,10,9,80,-0.500890851020813
41,91,9,9,10,9,80,-0.500890851020813
41,91,9,9,10,9,82.16666412353516,-0.45974183082580566
41,91,9,9,10,9,82.16666412353516,-0.45974183082580566
41,91,9,9,10,9,81.16666412353516,-0.4785974621772766
82,92,9,9,10,9,66.66666412353516,-0.7816371917724609
88,93,10,9,9,9,94,-0.2525632977485657
89,93,10,9,9,9,96,-0.22014454007148743
94,92,10,9,9,9,94,-0.2525632977485657
102,93,10,9,9,9,88.66666412353516,-0.34250718355178833
102,93,10,9,9,9,86.66666412353516,-0.3776375651359558
102,93,10,9,9,9,85.66666412353516,-0.3955085575580597
102,93,10,9,9,9,80.33333587646484,-0.4944881796836853
102,93,10,9,9,9,81.5,-0.47228655219078064
102,93,10,9,9,9,81.5,-0.47228655219078064
102,93,10,9,9,9,81.33333587646484,-0.4754387140274048
102,93,10,9,9,9,83.5,-0.4349548816680908
103,93,10,9,9,9,83.5,-0.4349548816680908
103,93,10,9,9,9,82.5,-0.45350727438926697
128,93,10,9,10,9,74.83333587646484,-0.6036959290504456
4,76,6,5,10,7,119,0.1105751246213913
4,76,6,5,10,7,97,-0.204187735915184
5,81,7,6,10,8,95,-0.23626874387264252
5,81,7,6,10,8,94,-0.2525632977485657
5,81,7,6,10,8,94,-0.2525632977485657
5,81,7,6,10,8,95,-0.23626874387264252
6,70,7,7,10,8,93,-0.26903262734413147
6,70,7,7,10,8,92,-0.2856796085834503
6,70,7,7,10,8,91,-0.30250871181488037
6,70,7,7,10,8,92,-0.2856796085834503
6,70,7,7,10,8,89,-0.33672860264778137
6,70,7,7,10,8,88,-0.35412824153900146
6,70,7,7,10,8,87,-0.3717268109321594
6,70,7,7,10,8,81,-0.4817621111869812
6,70,7,7,10,8,82,-0.4628682732582092
6,70,7,7,10,8,82,-0.4628682732582092
6,70,7,7,10,8,82,-0.4628682732582092
6,70,7,7,10,8,85,-0.4075385928153992
6,70,7,7,10,8,84,-0.42576202750205994
50,97,10,10,9,10,94.66666412353516,-0.24168093502521515
50,97,10,10,9,10,96.83333587646484,-0.20683544874191284
50,97,10,10,9,10,94.83333587646484,-0.2389722615480423
51,97,10,10,9,10,94.66666412353516,-0.24168093502521515
51,97,10,10,9,10,93.66666412353516,-0.25803348422050476
51,97,10,10,9,10,94.66666412353516,-0.24168093502521515
51,97,10,10,9,10,92.66666412353516,-0.2745615541934967
51,97,10,10,9,10,104.5,-0.08950609713792801
52,97,10,10,9,10,89.5,-0.32810187339782715
52,97,10,10,9,10,87.33333587646484,-0.36583811044692993
52,97,10,10,9,10,86.33333587646484,-0.3835718035697937
52,97,10,10,9,10,81,-0.4817621111869812
52,97,10,10,9,10,82.16666412353516,-0.45974183082580566
53,97,10,10,9,10,82.16666412353516,-0.45974183082580566
53,97,10,10,9,10,82.16666412353516,-0.45974183082580566
53,97,10,10,9,10,84.16666412353516,-0.42270973324775696
53,97,10,10,9,10,84.16666412353516,-0.42270973324775696
54,97,10,10,9,10,83.16666412353516,-0.4411145448684693
11,90,9,8,10,8,174.1666717529297,0.6970845460891724
13,91,9,8,10,8,174.1666717529297,0.6970845460891724
15,92,9,8,10,9,166.6666717529297,0.6293056011199951
18,87,9,8,10,9,147.6666717529297,0.4429255425930023
20,88,9,8,10,9,156.6666717529297,0.5340273380279541
21,88,9,8,10,9,157.8333282470703,0.5454516410827637
23,87,9,8,10,8,164.5,0.6091561913490295
25,88,9,8,10,8,171.3333282470703,0.6718284487724304
27,89,9,8,10,9,151.1666717529297,0.4789972305297851
28,90,9,8,10,9,152.3333282470703,0.49083560705184937
28,90,9,8,10,9,146.6666717529297,0.4324624538421631
29,90,9,8,10,9,155,0.5175580382347107
29,90,9,8,10,9,155,0.5175580382347107
30,90,9,8,10,9,145,0.41486385464668274
30,90,9,8,10,9,126.66666412353516,0.20671610534191132
31,90,9,8,10,9,135,0.30482858419418335
32,90,9,8,10,9,145,0.41486385464668274
32,90,9,8,10,9,136.6666717529297,0.32372239232063293
37,92,9,8,10,9,140.8333282470703,0.36996716260910034
11,96,10,10,10,9,185,0.7900036573410034
11,96,10,10,10,9,185,0.7900036573410034
11,96,10,10,10,9,185,0.7900036573410034
11,94,10,10,10,9,185,0.7900036573410034
11,94,10,10,10,9,185,0.7900036573410034
12,95,10,10,10,9,185,0.7900036573410034
12,95,10,10,10,9,185,0.7900036573410034
12,95,10,10,10,9,185,0.7900036573410034
12,95,10,10,10,9,185,0.7900036573410034
12,95,10,10,10,9,185,0.7900036573410034
12,95,10,10,10,9,185,0.7900036573410034
12,95,10,10,10,9,185,0.7900036573410034
12,95,10,10,10,9,185,0.7900036573410034
12,95,10,10,10,9,185,0.7900036573410034
12,95,10,10,10,9,185,0.7900036573410034
12,95,10,10,10,9,185,0.7900036573410034
12,95,10,10,10,9,185,0.7900036573410034
12,95,10,10,10,9,185,0.7900036573410034
12,95,10,10,10,9,185,0.7900036573410034
12,95,10,10,10,9,185,0.7900036573410034
31,95,10,10,10,9,161.3333282470703,0.5792250633239746
27,94,9,10,10,9,221.6666717529297,1.0684356689453125
28,94,9,10,10,9,225.8333282470703,1.0971119403839111
31,94,9,9,9,9,222.6666717529297,1.0753669738769531
32,92,9,9,9,9,219.5,1.053310751914978
35,91,9,9,9,9,219.5,1.053310751914978
35,91,9,9,9,9,191.6666717529297,0.8445168733596802
37,91,9,9,9,9,185.1666717529297,0.7913899421691895
37,91,9,9,9,9,183,0.7732656002044678
38,91,9,9,9,9,103.16666412353516,-0.1092795506119728
39,91,9,9,9,9,99.83333587646484,-0.1598534882068634
39,91,9,9,9,9,98.66666412353516,-0.1779543161392212
39,91,9,9,9,9,97.5,-0.19627027213573456
40,91,9,9,9,9,90.83333587646484,-0.30533120036125183
44,92,9,9,9,9,93,-0.26903262734413147
45,92,9,9,9,9,92,-0.2856796085834503
47,93,9,9,9,9,92,-0.2856796085834503
48,93,9,9,9,9,95.33333587646484,-0.2308749109506607
51,93,9,9,9,9,123.16666412353516,0.1635691523551941
52,93,9,9,9,9,122.16666412353516,0.15101562440395355
107,93,9,10,9,9,102.83333587646484,-0.11426293104887009
60,98,10,10,10,10,198.3333282470703,0.8971657752990723
61,98,10,10,10,10,198.3333282470703,0.8971657752990723
66,98,10,10,10,10,198.3333282470703,0.8971657752990723
68,97,10,10,10,10,218.3333282470703,1.045104742050171
69,97,10,10,10,10,218.3333282470703,1.045104742050171
71,97,10,10,10,10,218.3333282470703,1.045104742050171
71,97,10,10,10,10,218.3333282470703,1.045104742050171
73,97,10,10,10,10,218.3333282470703,1.045104742050171
73,97,10,10,10,10,218.3333282470703,1.045104742050171
74,97,10,10,10,10,218.3333282470703,1.045104742050171
74,97,10,10,10,10,218.3333282470703,1.045104742050171
74,97,10,10,10,10,218.3333282470703,1.045104742050171
74,97,10,10,10,10,218.3333282470703,1.045104742050171
75,98,10,10,10,10,218.3333282470703,1.045104742050171
76,98,10,10,10,10,218.3333282470703,1.045104742050171
76,98,10,10,10,10,218.3333282470703,1.045104742050171
77,98,10,10,10,10,218.3333282470703,1.045104742050171
78,97,10,10,10,10,218.3333282470703,1.045104742050171
79,97,10,10,10,10,218.3333282470703,1.045104742050171
80,97,10,10,10,10,218.3333282470703,1.045104742050171
150,98,10,10,10,10,191.5,0.8431768417358398
178,95,9,10,9,10,38,-1.6472115516662598
181,95,9,10,9,10,39,-1.6072134971618652
190,95,9,10,9,10,38,-1.6472115516662598
192,95,9,10,9,10,38,-1.6472115516662598
197,94,9,10,9,10,42,-1.4930986166000366
201,94,9,10,9,10,43,-1.4568654298782349
207,94,9,10,9,10,42,-1.4930986166000366
210,94,9,10,9,10,41,-1.530205249786377
216,94,9,10,9,10,41,-1.530205249786377
225,94,9,10,9,10,40,-1.5682278871536257
229,94,9,10,9,10,39,-1.6072134971618652
229,94,9,10,9,10,39,-1.6072134971618652
233,94,9,10,9,10,36,-1.730466365814209
236,94,9,10,9,10,37,-1.6882765293121338
237,94,9,10,9,10,37,-1.6882765293121338
240,94,9,10,9,10,37,-1.6882765293121338
245,94,9,10,9,10,38,-1.6472115516662598
248,94,9,10,9,10,39.33333206176758,-1.5941081047058103
105,95,9,10,9,10,52,-1.1642285585403442
112,95,10,10,9,10,52,-1.1642285585403442
113,96,10,10,9,10,52,-1.1642285585403442
115,96,10,10,9,10,52,-1.1642285585403442
119,96,9,10,9,10,51,-1.194129228591919
121,96,9,10,9,10,50,-1.224622130393982
124,96,9,10,9,10,50,-1.224622130393982
125,96,9,10,9,10,50,-1.224622130393982
128,96,9,10,9,10,49,-1.2557313442230225
129,96,9,10,9,10,48,-1.2874815464019775
129,96,9,10,9,10,48,-1.2874815464019775
131,96,9,10,9,10,45,-1.3868606090545654
131,96,9,10,9,10,46.33333206176758,-1.3418985605239868
131,96,9,10,9,10,45,-1.3868606090545654
134,96,9,10,9,10,45,-1.3868606090545654
139,96,9,10,9,10,47,-1.319900631904602
141,96,9,10,9,10,46,-1.3530166149139404
171,95,9,10,9,9,40.33333206176758,-1.5554492473602295
55,99,10,10,9,10,43,-1.4568654298782349
56,99,10,10,9,10,41,-1.530205249786377
56,99,10,10,9,10,40,-1.5682278871536257
56,99,10,10,9,10,39,-1.6072134971618652
56,99,10,10,9,10,39,-1.6072134971618652
57,99,10,10,9,10,36,-1.730466365814209
58,99,10,10,9,10,37,-1.6882765293121338
58,99,10,10,9,10,37,-1.6882765293121338
58,99,10,10,9,10,37,-1.6882765293121338
58,99,10,10,9,10,38,-1.6472115516662598
58,99,10,10,9,10,38,-1.6472115516662598
58,99,10,10,9,10,38,-1.6472115516662598
6,94,9,9,9,9,63.16666412353515,-0.8646783828735352
6,94,9,9,9,9,61.83333587646485,-0.897529661655426
6,94,9,9,9,9,61.5,-0.9058531522750854
7,96,9,9,9,10,60.16666412353515,-0.9396045804023744
8,97,9,9,9,10,59.83333587646485,-0.948159396648407
9,91,9,9,9,9,47.66666412353515,-1.2982122898101809
119,95,9,10,9,9,53.5,-1.1204384565353394
121,95,9,10,9,9,54.66666793823242,-1.0872204303741455
122,94,9,10,8,9,53.66666793823242,-1.115648865699768
123,95,9,10,8,9,53.5,-1.1204384565353394
123,95,9,10,8,9,53.5,-1.1204384565353394
123,95,9,10,8,9,53.5,-1.1204384565353394
125,95,9,10,8,9,52.5,-1.149492859840393
126,95,9,10,8,9,51.5,-1.1791064739227295
127,95,9,10,8,9,51.5,-1.1791064739227295
128,95,9,10,8,9,51.5,-1.1791064739227295
128,95,9,10,8,9,49.5,-1.240097999572754
128,95,9,10,8,9,49.5,-1.240097999572754
129,95,9,10,8,9,46.33333206176758,-1.3418985605239868
129,95,9,10,8,9,46.33333206176758,-1.3418985605239868
129,95,9,10,8,9,46.33333206176758,-1.3418985605239868
131,95,9,10,8,9,46.33333206176758,-1.3418985605239868
132,95,9,10,8,9,48.33333206176758,-1.2768253087997437
136,95,9,10,8,9,47.33333206176758,-1.3090182542800903
14,100,10,10,10,10,81,-0.4817621111869812
15,100,10,10,10,10,82,-0.4628682732582092
15,100,10,10,10,10,81,-0.4817621111869812
